,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,39,v2,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,37,Class6,No
Attribute,40,v6,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,37,Class6,No
Class,41,Class5,,,,42,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,43,v1,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,42,Class5,No
Attribute,44,v3,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,42,Class5,No
Class,45,Class4,,,,46,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,47,v1,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,48,v2,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,49,v8,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,50,v9,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,51,v10,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,52,v11,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Class,53,Class2,,,,54,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,55,v1,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Attribute,56,v2,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Attribute,58,v4,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Class,59,Class,,,,60,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,61,v1,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,60,Class,No
Attribute,62,v4,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,60,Class,No
Attribute,63,v7,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,60,Class,No
Class,64,Class1,,,,65,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,66,v1,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,65,Class1,No
Attribute,67,v3,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,65,Class1,No
Attribute,68,v5,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,65,Class1,No
Attribute,69,v6,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,65,Class1,No
Generalization,70,,,,,71,,Unspecified,,,,,,,,,,,,,,,,,,,59,45,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
Generalization,73,,,,,74,,Unspecified,,,,,,,,,,,,,,,,,,,59,41,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
Generalization,75,,,,,76,,Unspecified,,,,,,,,,,,,,,,,,,,59,36,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
Generalization,77,,,,,78,,Unspecified,,,,,,,,,,,,,,,,,,,59,30,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
Generalization,79,,,,,80,,Unspecified,,,,,,,,,,,,,,,,,,,59,26,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
Association,81,,,,,82,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,64,,Unspecified,True,None,59,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Association,84,,,,,85,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,53,,Unspecified,True,None,64,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Association,86,,,,,87,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,11,,Unspecified,True,None,36,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Association,88,,,,,89,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,6,,Unspecified,True,None,36,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Association,90,,,,,91,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,64,,Unspecified,True,None,20,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Association,92,,,,,93,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,15,,Unspecified,True,None,20,,Unspecified,True,None,,2,MED_1.0,83,Association,No
Generalization,94,,,,,95,,Unspecified,,,,,,,,,,,,,,,,,,,20,3,No,,,,,,,,,,,,2,MED_1.0,72,Generalization,No
