,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Class,38,Class6,,,,39,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,40,v1,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,39,Class6,No
Attribute,41,v2,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,39,Class6,No
Attribute,42,v6,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,39,Class6,No
Class,43,Class5,,,,44,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,45,v1,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class5,No
Attribute,46,v3,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class5,No
Class,47,Class4,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Attribute,50,v2,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Attribute,51,v8,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Attribute,52,v9,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Attribute,53,v10,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Attribute,54,v11,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,48,Class4,No
Class,55,Class2,,,,56,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,57,v1,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,56,Class2,No
Attribute,58,v2,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,56,Class2,No
Attribute,59,v3,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,56,Class2,No
Attribute,60,v4,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,56,Class2,No
Class,61,Class,,,,62,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,63,v1,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class,No
Attribute,64,v4,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class,No
Attribute,65,v7,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class,No
Class,66,Class1,,,,67,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,68,v1,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,67,Class1,No
Attribute,69,v3,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,67,Class1,No
Attribute,70,v5,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,67,Class1,No
Attribute,71,v6,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,67,Class1,No
Generalization,72,,,,,73,,Unspecified,,,,,,,,,,,,,,,,,,,61,47,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
Generalization,75,,,,,76,,Unspecified,,,,,,,,,,,,,,,,,,,61,43,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
Generalization,77,,,,,78,,Unspecified,,,,,,,,,,,,,,,,,,,61,38,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
Generalization,79,,,,,80,,Unspecified,,,,,,,,,,,,,,,,,,,61,32,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
Generalization,81,,,,,82,,Unspecified,,,,,,,,,,,,,,,,,,,61,28,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
Association,83,,,,,84,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,66,,Unspecified,True,None,61,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Association,86,,,,,87,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,55,,Unspecified,True,None,66,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Association,88,,,,,89,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,13,,Unspecified,True,None,38,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Association,90,,,,,91,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,8,,Unspecified,True,None,38,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Association,92,,,,,93,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,66,,Unspecified,True,None,22,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Association,94,,,,,95,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,17,,Unspecified,True,None,22,,Unspecified,True,None,,2,MED_1.0,85,Association,No
Generalization,96,,,,,97,,Unspecified,,,,,,,,,,,,,,,,,,,22,3,No,,,,,,,,,,,,2,MED_1.0,74,Generalization,No
