,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Generalization,62,,,,,63,,Unspecified,,,,,,,,,,,,,,,,,,,51,36,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Generalization,65,,,,,66,,Unspecified,,,,,,,,,,,,,,,,,,,51,31,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Generalization,67,,,,,68,,Unspecified,,,,,,,,,,,,,,,,,,,51,26,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Generalization,69,,,,,70,,Unspecified,,,,,,,,,,,,,,,,,,,51,22,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Generalization,71,,,,,72,,Unspecified,,,,,,,,,,,,,,,,,,,51,17,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Association,73,,,,,74,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,58,,Unspecified,True,None,51,,Unspecified,True,None,,2,MED_1.0,75,Association,No
Association,76,,,,,77,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,46,,Unspecified,True,None,58,,Unspecified,True,None,,2,MED_1.0,75,Association,No
Generalization,78,,,,,79,,Unspecified,,,,,,,,,,,,,,,,,,,46,41,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Generalization,80,,,,,81,,Unspecified,,,,,,,,,,,,,,,,,,,46,13,No,,,,,,,,,,,,2,MED_1.0,64,Generalization,No
Association,82,,,,,83,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,58,,Unspecified,True,None,9,,Unspecified,True,None,,2,MED_1.0,75,Association,No
Association,84,,,,,85,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,3,,Unspecified,True,None,9,,Unspecified,True,None,,2,MED_1.0,75,Association,No
Association,86,,,,,87,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,13,,Unspecified,True,None,3,,Unspecified,True,None,,2,MED_1.0,75,Association,No
