,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,22,v9,,,,22,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,18,Class7,No
Class,23,Class6,,,,24,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,25,v1,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,24,Class6,No
Class,26,Class5,,,,27,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,28,v1,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,27,Class5,No
Attribute,29,v2,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,27,Class5,No
Attribute,30,v3,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,27,Class5,No
Class,31,Class4,,,,32,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,33,v1,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,32,Class4,No
Attribute,34,v2,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,32,Class4,No
Attribute,35,v9,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,32,Class4,No
Attribute,36,v8,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,32,Class4,No
Class,37,Class3,,,,38,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,39,v1,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,38,Class3,No
Attribute,40,v2,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,38,Class3,No
Attribute,41,v3,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,38,Class3,No
Class,42,Class2,,,,43,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,44,v1,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,43,Class2,No
Attribute,45,v2,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,43,Class2,No
Attribute,46,v3,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,43,Class2,No
Class,47,Class,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class,No
Attribute,50,v3,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class,No
Attribute,51,v4,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class,No
Attribute,52,v5,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class,No
Attribute,53,v6,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class,No
Class,54,Class1,,,,55,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,56,v1,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,55,Class1,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,55,Class1,No
Generalization,58,,,,,59,,Unspecified,,,,,,,,,,,,,,,,,,,47,31,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Generalization,61,,,,,62,,Unspecified,,,,,,,,,,,,,,,,,,,47,26,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Generalization,63,,,,,64,,Unspecified,,,,,,,,,,,,,,,,,,,47,23,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Generalization,65,,,,,66,,Unspecified,,,,,,,,,,,,,,,,,,,47,17,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Generalization,67,,,,,68,,Unspecified,,,,,,,,,,,,,,,,,,,47,12,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Association,69,,,,,70,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,54,,Unspecified,True,None,47,,Unspecified,True,None,,1,MED_1.0,71,Association,No
Association,72,,,,,73,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,42,,Unspecified,True,None,54,,Unspecified,True,None,,1,MED_1.0,71,Association,No
Generalization,74,,,,,75,,Unspecified,,,,,,,,,,,,,,,,,,,42,37,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Generalization,76,,,,,77,,Unspecified,,,,,,,,,,,,,,,,,,,42,6,No,,,,,,,,,,,,1,MED_1.0,60,Generalization,No
Association,78,,,,,79,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,54,,Unspecified,True,None,2,,Unspecified,True,None,,1,MED_1.0,71,Association,No
