,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Class,22,Class6,,,,23,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,24,v1,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,23,Class6,No
Attribute,25,v2,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,23,Class6,No
Attribute,26,v5,,,,26,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,23,Class6,No
Class,27,Class5,,,,28,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,29,v1,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,28,Class5,No
Attribute,30,v2,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,28,Class5,No
Attribute,31,v3,,,,31,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,28,Class5,No
Class,32,Class4,,,,33,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,34,v1,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,33,Class4,No
Attribute,35,v2,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,33,Class4,No
Attribute,36,v9,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,33,Class4,No
Attribute,37,v8,,,,37,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,33,Class4,No
Class,38,Class3,,,,39,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,40,v1,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,39,Class3,No
Attribute,41,v2,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,39,Class3,No
Attribute,42,v3,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,39,Class3,No
Class,43,Class2,,,,44,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,45,v1,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,44,Class2,No
Attribute,46,v2,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,44,Class2,No
Attribute,47,v3,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,44,Class2,No
Class,48,Class,,,,49,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,50,v1,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,49,Class,No
Attribute,51,v3,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,49,Class,No
Attribute,52,v4,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,49,Class,No
Attribute,53,v5,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,49,Class,No
Attribute,54,v6,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,49,Class,No
Class,55,Class1,,,,56,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,57,v1,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,56,Class1,No
Attribute,58,v3,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,56,Class1,No
Generalization,59,,,,,60,,Unspecified,,,,,,,,,,,,,,,,,,,48,32,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Generalization,62,,,,,63,,Unspecified,,,,,,,,,,,,,,,,,,,48,27,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Generalization,64,,,,,65,,Unspecified,,,,,,,,,,,,,,,,,,,48,22,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Generalization,66,,,,,67,,Unspecified,,,,,,,,,,,,,,,,,,,48,17,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Generalization,68,,,,,69,,Unspecified,,,,,,,,,,,,,,,,,,,48,12,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Association,70,,,,,71,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,55,,Unspecified,True,None,48,,Unspecified,True,None,,1,MED_1.0,72,Association,No
Association,73,,,,,74,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,43,,Unspecified,True,None,55,,Unspecified,True,None,,1,MED_1.0,72,Association,No
Generalization,75,,,,,76,,Unspecified,,,,,,,,,,,,,,,,,,,43,38,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Generalization,77,,,,,78,,Unspecified,,,,,,,,,,,,,,,,,,,43,6,No,,,,,,,,,,,,1,MED_1.0,61,Generalization,No
Association,79,,,,,80,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,55,,Unspecified,True,None,2,,Unspecified,True,None,,1,MED_1.0,72,Association,No
Class,81,Class11,,,,82,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,83,v1,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,82,Class11,No
Attribute,84,v2,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,82,Class11,No
Attribute,85,v3,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,82,Class11,No
Association,86,,,,,87,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,81,,Unspecified,True,None,2,,Unspecified,True,None,,1,MED_1.0,72,Association,No
