,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,39,v2,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,37,Class6,No
Attribute,40,v6,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,37,Class6,No
Class,41,Class5,,,,42,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,43,v1,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,42,Class5,No
Attribute,44,v3,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,42,Class5,No
Class,45,Class4,,,,46,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,47,v1,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,48,v2,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,49,v8,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,50,v9,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,51,v10,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Attribute,52,v11,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,46,Class4,No
Class,53,Class2,,,,54,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,55,v1,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Attribute,56,v2,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,54,Class2,No
Class,58,Class,,,,59,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,60,v1,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,59,Class,No
Attribute,61,v4,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,59,Class,No
Attribute,62,v7,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,59,Class,No
Class,63,Class1,,,,64,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,65,v1,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,64,Class1,No
Attribute,66,v3,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,64,Class1,No
Attribute,67,v5,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,64,Class1,No
Attribute,68,v6,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,64,Class1,No
Generalization,69,,,,,70,,Unspecified,,,,,,,,,,,,,,,,,,,58,45,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
Generalization,72,,,,,73,,Unspecified,,,,,,,,,,,,,,,,,,,58,41,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
Generalization,74,,,,,75,,Unspecified,,,,,,,,,,,,,,,,,,,58,36,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
Generalization,76,,,,,77,,Unspecified,,,,,,,,,,,,,,,,,,,58,30,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
Generalization,78,,,,,79,,Unspecified,,,,,,,,,,,,,,,,,,,58,26,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
Association,80,,,,,81,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,63,,Unspecified,True,None,58,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Association,83,,,,,84,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,53,,Unspecified,True,None,63,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Association,85,,,,,86,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,11,,Unspecified,True,None,36,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Association,87,,,,,88,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,6,,Unspecified,True,None,36,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Association,89,,,,,90,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,63,,Unspecified,True,None,20,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Association,91,,,,,92,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,15,,Unspecified,True,None,20,,Unspecified,True,None,,2,MED_1.0,82,Association,No
Generalization,93,,,,,94,,Unspecified,,,,,,,,,,,,,,,,,,,20,3,No,,,,,,,,,,,,2,MED_1.0,71,Generalization,No
