,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Class,47,Class1,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,MED_1.0,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class1,No
Attribute,50,v3,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,MED_1.0,48,Class1,No
Generalization,51,,,,,52,,Unspecified,,,,,,,,,,,,,,,,,,,42,27,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Generalization,54,,,,,55,,Unspecified,,,,,,,,,,,,,,,,,,,42,22,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Generalization,56,,,,,57,,Unspecified,,,,,,,,,,,,,,,,,,,42,18,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Generalization,58,,,,,59,,Unspecified,,,,,,,,,,,,,,,,,,,42,13,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Generalization,60,,,,,61,,Unspecified,,,,,,,,,,,,,,,,,,,42,8,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Association,62,,,,,63,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,47,,Unspecified,True,None,42,,Unspecified,True,None,,1,MED_1.0,64,Association,No
Association,65,,,,,66,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,37,,Unspecified,True,None,47,,Unspecified,True,None,,1,MED_1.0,64,Association,No
Generalization,67,,,,,68,,Unspecified,,,,,,,,,,,,,,,,,,,37,32,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
Generalization,69,,,,,70,,Unspecified,,,,,,,,,,,,,,,,,,,37,2,No,,,,,,,,,,,,1,MED_1.0,53,Generalization,No
