,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Association,67,,,,,68,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,52,,Unspecified,True,None,46,,Unspecified,True,None,,2,MED_1.0,69,Association,No
Association,70,,,,,71,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,41,,Unspecified,True,None,52,,Unspecified,True,None,,2,MED_1.0,69,Association,No
Generalization,72,,,,,73,,Unspecified,,,,,,,,,,,,,,,,,,,41,12,No,,,,,,,,,,,,2,MED_1.0,58,Generalization,No
Association,74,,,,,75,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,52,,Unspecified,True,None,8,,Unspecified,True,None,,2,MED_1.0,69,Association,No
Association,76,,,,,77,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,3,,Unspecified,True,None,8,,Unspecified,True,None,,2,MED_1.0,69,Association,No
Association,78,,,,,79,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,12,,Unspecified,True,None,3,,Unspecified,True,None,,2,MED_1.0,69,Association,No
Class,80,Class3,,,,81,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,82,v1,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,81,Class3,No
Attribute,83,v2,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,81,Class3,No
Association,84,,,,,85,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,80,,Unspecified,True,None,27,,Unspecified,True,None,,2,MED_1.0,69,Association,No
