,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,26,v4,,,,26,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,24,Class8,No
Attribute,27,v5,,,,27,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,24,Class8,No
Class,28,Class7,,,,29,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,30,v8,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,29,Class7,No
Attribute,31,v9,,,,31,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,29,Class7,No
Attribute,32,v1,,,,32,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,29,Class7,No
Attribute,33,v2,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,29,Class7,No
Class,34,Class6,,,,35,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,36,v1,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,35,Class6,No
Attribute,37,v2,,,,37,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,35,Class6,No
Attribute,38,v6,,,,38,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,35,Class6,No
Class,39,Class5,,,,40,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,41,v1,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,40,Class5,No
Attribute,42,v3,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,40,Class5,No
Class,43,Class4,,,,44,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,45,v1,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Attribute,46,v2,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Attribute,47,v8,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Attribute,48,v9,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Attribute,49,v10,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Attribute,50,v11,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,44,Class4,No
Class,51,Class2,,,,52,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,53,v1,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,52,Class2,No
Attribute,54,v2,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,52,Class2,No
Attribute,55,v3,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,52,Class2,No
Class,56,Class,,,,57,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,58,v1,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,57,Class,No
Attribute,59,v4,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,57,Class,No
Attribute,60,v7,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,57,Class,No
Class,61,Class1,,,,62,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,MED_1.0,,,No
Attribute,63,v1,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class1,No
Attribute,64,v3,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class1,No
Attribute,65,v5,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class1,No
Attribute,66,v6,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,MED_1.0,62,Class1,No
Generalization,67,,,,,68,,Unspecified,,,,,,,,,,,,,,,,,,,56,43,No,,,,,,,,,,,,2,MED_1.0,69,Generalization,No
Generalization,70,,,,,71,,Unspecified,,,,,,,,,,,,,,,,,,,56,39,No,,,,,,,,,,,,2,MED_1.0,69,Generalization,No
Generalization,72,,,,,73,,Unspecified,,,,,,,,,,,,,,,,,,,56,34,No,,,,,,,,,,,,2,MED_1.0,69,Generalization,No
Generalization,74,,,,,75,,Unspecified,,,,,,,,,,,,,,,,,,,56,28,No,,,,,,,,,,,,2,MED_1.0,69,Generalization,No
Generalization,76,,,,,77,,Unspecified,,,,,,,,,,,,,,,,,,,56,23,No,,,,,,,,,,,,2,MED_1.0,69,Generalization,No
Association,78,,,,,79,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,61,,Unspecified,True,None,56,,Unspecified,True,None,,2,MED_1.0,80,Association,No
Association,81,,,,,82,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,51,,Unspecified,True,None,61,,Unspecified,True,None,,2,MED_1.0,80,Association,No
Association,83,,,,,84,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,8,,Unspecified,True,None,34,,Unspecified,True,None,,2,MED_1.0,80,Association,No
Association,85,,,,,86,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,3,,Unspecified,True,None,34,,Unspecified,True,None,,2,MED_1.0,80,Association,No
Association,87,,,,,88,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,61,,Unspecified,True,None,17,,Unspecified,True,None,,2,MED_1.0,80,Association,No
Association,89,,,,,90,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,12,,Unspecified,True,None,17,,Unspecified,True,None,,2,MED_1.0,80,Association,No
