,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,40,v1,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,39,Class26,No
Attribute,41,v2,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,39,Class26,No
Class,42,Class25,,,,43,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,44,v1,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,43,Class25,No
Attribute,45,v2,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,43,Class25,No
Attribute,46,v3,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,43,Class25,No
Class,47,Class24,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,48,Class24,No
Attribute,50,v3,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,48,Class24,No
Class,51,Class23,,,,52,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,53,v1,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,52,Class23,No
Attribute,54,v2,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,52,Class23,No
Class,55,Class22,,,,56,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,57,v1,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,56,Class22,No
Attribute,58,v2,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,56,Class22,No
Attribute,59,v3,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,56,Class22,No
Class,60,Class21,,,,61,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,62,v1,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class21,No
Class,63,Class20,,,,64,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,65,v1,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,64,Class20,No
Attribute,66,v2,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,64,Class20,No
Class,67,Class19,,,,68,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,69,v1,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,68,Class19,No
Attribute,70,v2,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,68,Class19,No
Attribute,71,v3,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,68,Class19,No
Attribute,72,v4,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,68,Class19,No
Class,73,Class18,,,,74,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,75,v1,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,74,Class18,No
Class,76,Class17,,,,77,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,78,v1,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,77,Class17,No
Attribute,79,v2,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,77,Class17,No
Class,80,Class16,,,,81,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,81,Class16,No
Attribute,83,v3,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,81,Class16,No
Attribute,84,v4,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,81,Class16,No
Class,85,Class15,,,,86,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,87,v1,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class15,No
Attribute,88,v2,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class15,No
Class,89,Class14,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,91,v2,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class14,No
Class,92,Class13,,,,93,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,94,v2,,,,94,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,93,Class13,No
Attribute,95,v3,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,93,Class13,No
Class,96,Class12,,,,97,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,98,v1,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,97,Class12,No
Attribute,99,v2,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,97,Class12,No
Class,100,Class11,,,,101,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,102,v3,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class11,No
Attribute,103,v4,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class11,No
Class,104,Class10,,,,105,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,106,v1,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class10,No
Attribute,107,v2,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class10,No
Class,108,Class9,,,,109,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,110,v2,,,,110,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,109,Class9,No
Attribute,111,v3,,,,111,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,109,Class9,No
Class,112,Class8,,,,113,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,114,v1,,,,114,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class8,No
Attribute,115,v2,,,,115,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class8,No
Class,116,Class7,,,,117,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,118,v3,,,,118,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,119,v4,,,,119,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,120,v5,,,,120,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,121,v6,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Class,122,Class6,,,,123,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,124,v1,,,,124,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,123,Class6,No
Attribute,125,v2,,,,125,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,123,Class6,No
Attribute,126,v3,,,,126,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,123,Class6,No
Class,127,Class5,,,,128,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,129,v1,,,,129,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,128,Class5,No
Attribute,130,v2,,,,130,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,128,Class5,No
Attribute,131,v3,,,,131,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,128,Class5,No
Attribute,132,v4,,,,132,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,128,Class5,No
Class,133,Class4,,,,134,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,135,v1,,,,135,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,134,Class4,No
Attribute,136,v2,,,,136,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,134,Class4,No
Class,137,Class3,,,,138,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,139,v2,,,,139,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,138,Class3,No
Attribute,140,v3,,,,140,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,138,Class3,No
Attribute,141,v4,,,,141,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,138,Class3,No
Class,142,Class2,,,,143,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,144,v1,,,,144,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class2,No
Attribute,145,v2,,,,145,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class2,No
Class,146,Class,,,,147,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,148,v4,,,,148,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,147,Class,No
Attribute,149,v6,,,,149,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,147,Class,No
Attribute,150,v7,,,,150,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,147,Class,No
Attribute,151,v8,,,,151,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,147,Class,No
Attribute,152,v9,,,,152,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,147,Class,No
Generalization,153,,,,,154,,Unspecified,,,,,,,,,,,,,,,,,,,146,89,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,156,,,,,157,,Unspecified,,,,,,,,,,,,,,,,,,,146,85,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,158,,,,,159,,Unspecified,,,,,,,,,,,,,,,,,,,146,80,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,160,,,,,161,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,80,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,163,,,,,164,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,142,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,165,,,,,166,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,137,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,167,,,,,168,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,133,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,169,,,,,170,,Unspecified,,,,,,,,,,,,,,,,,,,122,11,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,171,,,,,172,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,116,,Unspecified,True,None,122,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,173,,,,,174,,Unspecified,,,,,,,,,,,,,,,,,,,42,15,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,175,,,,,176,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,42,,Unspecified,True,None,76,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,177,,,,,178,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,76,,Unspecified,True,None,73,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,179,,,,,180,,Unspecified,,,,,,,,,,,,,,,,,,,116,112,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,181,,,,,182,,Unspecified,,,,,,,,,,,,,,,,,,,116,108,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,183,,,,,184,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,185,,,,,186,,Unspecified,,,,,,,,,,,,,,,,,,,67,5,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,187,,,,,188,,Unspecified,,,,,,,,,,,,,,,,,,,67,73,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,189,,,,,190,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,29,,Unspecified,True,None,33,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,191,,,,,192,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,100,,Unspecified,True,None,96,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,193,,,,,194,,Unspecified,,,,,,,,,,,,,,,,,,,18,96,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,195,,,,,196,,Unspecified,,,,,,,,,,,,,,,,,,,18,51,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,197,,,,,198,,Unspecified,,,,,,,,,,,,,,,,,,,18,24,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,199,,,,,200,,Unspecified,,,,,,,,,,,,,,,,,,,18,104,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,201,,,,,202,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,127,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,203,,,,,204,,Unspecified,,,,,,,,,,,,,,,,,,,127,60,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,205,,,,,206,,Unspecified,,,,,,,,,,,,,,,,,,,127,55,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,207,,,,,208,,Unspecified,,,,,,,,,,,,,,,,,,,63,29,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,209,,,,,210,,Unspecified,,,,,,,,,,,,,,,,,,,63,2,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Generalization,211,,,,,212,,Unspecified,,,,,,,,,,,,,,,,,,,146,92,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,213,,,,,214,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,55,,Unspecified,True,None,100,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,215,,,,,216,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,11,,Unspecified,True,None,47,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,217,,,,,218,,Unspecified,,,,,,,,,,,,,,,,,,,67,8,No,,,,,,,,,,,,1,XL_1.1,155,Generalization,No
Association,219,,,,,220,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,38,,Unspecified,True,None,92,,Unspecified,True,None,,1,XL_1.1,162,Association,No
