,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,42,v1,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Attribute,43,v2,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Attribute,44,v3,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Class,45,Class24,,,,46,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,47,v1,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,46,Class24,No
Class,48,Class23,,,,49,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,50,v1,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,49,Class23,No
Attribute,51,v2,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,49,Class23,No
Class,52,Class22,,,,53,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,54,v1,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,53,Class22,No
Attribute,55,v2,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,53,Class22,No
Class,56,Class21,,,,57,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,58,v1,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,57,Class21,No
Attribute,59,v2,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,57,Class21,No
Class,60,Class20,,,,61,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,62,v1,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Attribute,63,v2,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Attribute,64,v3,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Class,65,Class19,,,,66,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,67,v1,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,68,v2,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,69,v3,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,70,v4,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Class,71,Class18,,,,72,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,73,v1,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,72,Class18,No
Class,74,Class17,,,,75,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,76,v1,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,75,Class17,No
Attribute,77,v2,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,75,Class17,No
Class,78,Class16,,,,79,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,80,v1,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,79,Class16,No
Attribute,81,v2,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,79,Class16,No
Class,82,Class15,,,,83,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,84,v1,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,83,Class15,No
Attribute,85,v2,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,83,Class15,No
Class,86,Class14,,,,87,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,88,v1,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,87,Class14,No
Attribute,89,v2,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,87,Class14,No
Class,90,Class13,,,,91,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,92,v1,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,91,Class13,No
Class,93,Class12,,,,94,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,95,v1,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,94,Class12,No
Attribute,96,v2,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,94,Class12,No
Class,97,Class11,,,,98,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,99,v1,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,98,Class11,No
Class,100,Class10,,,,101,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,102,v1,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class10,No
Attribute,103,v2,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class10,No
Class,104,Class9,,,,105,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,106,v1,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class9,No
Attribute,107,v2,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class9,No
Attribute,108,v3,,,,108,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class9,No
Class,109,Class8,,,,110,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,111,v1,,,,111,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,110,Class8,No
Class,112,Class7,,,,113,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,114,v1,,,,114,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,115,v2,,,,115,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,116,v3,,,,116,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,117,v4,,,,117,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Class,118,Class6,,,,119,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,120,v1,,,,120,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,119,Class6,No
Attribute,121,v2,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,119,Class6,No
Attribute,122,v3,,,,122,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,119,Class6,No
Class,123,Class5,,,,124,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,125,v1,,,,125,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Attribute,126,v2,,,,126,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Attribute,127,v3,,,,127,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Attribute,128,v4,,,,128,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Attribute,129,v5,,,,129,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Attribute,130,v6,,,,130,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class5,No
Class,131,Class4,,,,132,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,133,v1,,,,133,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,132,Class4,No
Attribute,134,v2,,,,134,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,132,Class4,No
Class,135,Class3,,,,136,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,137,v1,,,,137,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,136,Class3,No
Attribute,138,v2,,,,138,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,136,Class3,No
Class,139,Class2,,,,140,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,141,v1,,,,141,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,140,Class2,No
Attribute,142,v2,,,,142,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,140,Class2,No
Class,143,Class,,,,144,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,145,v1,,,,145,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class,No
Attribute,146,v2,,,,146,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class,No
Attribute,147,v3,,,,147,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class,No
Attribute,148,v4,,,,148,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class,No
Attribute,149,v5,,,,149,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class,No
Generalization,150,,,,,151,,Unspecified,,,,,,,,,,,,,,,,,,,143,36,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,153,,,,,154,,Unspecified,,,,,,,,,,,,,,,,,,,143,86,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,155,,,,,156,,Unspecified,,,,,,,,,,,,,,,,,,,143,82,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,157,,,,,158,,Unspecified,,,,,,,,,,,,,,,,,,,143,78,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,159,,,,,160,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,78,,Unspecified,True,None,109,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,162,,,,,163,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,139,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,164,,,,,165,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,135,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,166,,,,,167,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,131,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,168,,,,,169,,Unspecified,,,,,,,,,,,,,,,,,,,118,45,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,170,,,,,171,,Unspecified,,,,,,,,,,,,,,,,,,,118,13,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,172,,,,,173,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,112,,Unspecified,True,None,118,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,174,,,,,175,,Unspecified,,,,,,,,,,,,,,,,,,,40,16,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,176,,,,,177,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,40,,Unspecified,True,None,74,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,178,,,,,179,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,74,,Unspecified,True,None,71,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,180,,,,,181,,Unspecified,,,,,,,,,,,,,,,,,,,112,109,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,182,,,,,183,,Unspecified,,,,,,,,,,,,,,,,,,,112,104,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,184,,,,,185,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,9,,Unspecified,True,None,5,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,186,,,,,187,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,188,,,,,189,,Unspecified,,,,,,,,,,,,,,,,,,,65,5,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,190,,,,,191,,Unspecified,,,,,,,,,,,,,,,,,,,65,71,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,192,,,,,193,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,30,,Unspecified,True,None,33,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Association,194,,,,,195,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,97,,Unspecified,True,None,93,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,196,,,,,197,,Unspecified,,,,,,,,,,,,,,,,,,,19,93,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,198,,,,,199,,Unspecified,,,,,,,,,,,,,,,,,,,19,48,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,200,,,,,201,,Unspecified,,,,,,,,,,,,,,,,,,,19,26,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,202,,,,,203,,Unspecified,,,,,,,,,,,,,,,,,,,19,100,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Association,204,,,,,205,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,123,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,161,Association,No
Generalization,206,,,,,207,,Unspecified,,,,,,,,,,,,,,,,,,,123,56,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,208,,,,,209,,Unspecified,,,,,,,,,,,,,,,,,,,123,52,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,210,,,,,211,,Unspecified,,,,,,,,,,,,,,,,,,,60,30,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,212,,,,,213,,Unspecified,,,,,,,,,,,,,,,,,,,60,2,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
Generalization,214,,,,,215,,Unspecified,,,,,,,,,,,,,,,,,,,143,90,No,,,,,,,,,,,,1,XL_1.1,152,Generalization,No
