,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,42,v2,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,40,Class25,No
Attribute,43,v3,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,40,Class25,No
Class,44,Class24,,,,45,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,46,v1,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class24,No
Attribute,47,v2,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class24,No
Attribute,48,v3,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class24,No
Class,49,Class23,,,,50,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,51,v1,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,50,Class23,No
Attribute,52,v2,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,50,Class23,No
Class,53,Class22,,,,54,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,55,v1,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,54,Class22,No
Attribute,56,v2,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,54,Class22,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,54,Class22,No
Class,58,Class21,,,,59,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,60,v1,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,59,Class21,No
Class,61,Class20,,,,62,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,63,v1,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,62,Class20,No
Attribute,64,v2,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,62,Class20,No
Attribute,65,v3,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,62,Class20,No
Class,66,Class19,,,,67,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,68,v1,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class19,No
Attribute,69,v2,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class19,No
Attribute,70,v3,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class19,No
Attribute,71,v4,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class19,No
Class,72,Class18,,,,73,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,74,v1,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,73,Class18,No
Class,75,Class17,,,,76,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,77,v1,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,76,Class17,No
Attribute,78,v2,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,76,Class17,No
Class,79,Class16,,,,80,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,81,v1,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class16,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class16,No
Attribute,83,v3,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class16,No
Attribute,84,v4,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class16,No
Class,85,Class15,,,,86,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,87,v1,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class15,No
Attribute,88,v2,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class15,No
Class,89,Class14,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,91,v1,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class14,No
Attribute,92,v2,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class14,No
Class,93,Class13,,,,94,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,95,v1,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,94,Class13,No
Class,96,Class12,,,,97,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,98,v1,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,97,Class12,No
Attribute,99,v2,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,97,Class12,No
Class,100,Class11,,,,101,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,102,v1,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class11,No
Class,103,Class10,,,,104,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,105,v1,,,,105,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,104,Class10,No
Attribute,106,v2,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,104,Class10,No
Class,107,Class9,,,,108,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,109,v1,,,,109,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,108,Class9,No
Attribute,110,v2,,,,110,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,108,Class9,No
Attribute,111,v3,,,,111,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,108,Class9,No
Class,112,Class8,,,,113,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,114,v1,,,,114,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class8,No
Attribute,115,v2,,,,115,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class8,No
Class,116,Class7,,,,117,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,118,v1,,,,118,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,119,v2,,,,119,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,120,v3,,,,120,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,121,v4,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Attribute,122,v5,,,,122,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,117,Class7,No
Class,123,Class6,,,,124,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,125,v1,,,,125,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class6,No
Attribute,126,v2,,,,126,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class6,No
Attribute,127,v3,,,,127,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,124,Class6,No
Class,128,Class5,,,,129,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,130,v1,,,,130,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,129,Class5,No
Attribute,131,v2,,,,131,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,129,Class5,No
Attribute,132,v3,,,,132,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,129,Class5,No
Attribute,133,v4,,,,133,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,129,Class5,No
Class,134,Class4,,,,135,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,136,v1,,,,136,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class4,No
Attribute,137,v2,,,,137,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class4,No
Class,138,Class3,,,,139,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,140,v1,,,,140,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,139,Class3,No
Class,141,Class2,,,,142,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,143,v1,,,,143,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,142,Class2,No
Attribute,144,v2,,,,144,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,142,Class2,No
Class,145,Class,,,,146,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,147,v1,,,,147,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,146,Class,No
Attribute,148,v2,,,,148,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,146,Class,No
Attribute,149,v3,,,,149,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,146,Class,No
Attribute,150,v4,,,,150,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,146,Class,No
Attribute,151,v5,,,,151,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,146,Class,No
Generalization,152,,,,,153,,Unspecified,,,,,,,,,,,,,,,,,,,145,35,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,155,,,,,156,,Unspecified,,,,,,,,,,,,,,,,,,,145,89,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,157,,,,,158,,Unspecified,,,,,,,,,,,,,,,,,,,145,85,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,159,,,,,160,,Unspecified,,,,,,,,,,,,,,,,,,,145,79,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,161,,,,,162,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,79,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,164,,,,,165,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,141,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,166,,,,,167,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,138,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,168,,,,,169,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,134,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,170,,,,,171,,Unspecified,,,,,,,,,,,,,,,,,,,123,12,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,172,,,,,173,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,116,,Unspecified,True,None,123,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,174,,,,,175,,Unspecified,,,,,,,,,,,,,,,,,,,39,15,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,176,,,,,177,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,39,,Unspecified,True,None,75,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,178,,,,,179,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,75,,Unspecified,True,None,72,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,180,,,,,181,,Unspecified,,,,,,,,,,,,,,,,,,,116,112,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,182,,,,,183,,Unspecified,,,,,,,,,,,,,,,,,,,116,107,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,184,,,,,185,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,186,,,,,187,,Unspecified,,,,,,,,,,,,,,,,,,,66,5,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,188,,,,,189,,Unspecified,,,,,,,,,,,,,,,,,,,66,72,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,190,,,,,191,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,29,,Unspecified,True,None,32,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,192,,,,,193,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,100,,Unspecified,True,None,96,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,194,,,,,195,,Unspecified,,,,,,,,,,,,,,,,,,,18,96,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,196,,,,,197,,Unspecified,,,,,,,,,,,,,,,,,,,18,49,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,198,,,,,199,,Unspecified,,,,,,,,,,,,,,,,,,,18,25,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,200,,,,,201,,Unspecified,,,,,,,,,,,,,,,,,,,18,103,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,202,,,,,203,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,128,,Unspecified,True,None,116,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,204,,,,,205,,Unspecified,,,,,,,,,,,,,,,,,,,128,58,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,206,,,,,207,,Unspecified,,,,,,,,,,,,,,,,,,,128,53,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,208,,,,,209,,Unspecified,,,,,,,,,,,,,,,,,,,61,29,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,210,,,,,211,,Unspecified,,,,,,,,,,,,,,,,,,,61,2,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Generalization,212,,,,,213,,Unspecified,,,,,,,,,,,,,,,,,,,145,93,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
Association,214,,,,,215,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,53,,Unspecified,True,None,100,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Association,216,,,,,217,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,12,,Unspecified,True,None,44,,Unspecified,True,None,,1,XL_1.1,163,Association,No
Generalization,218,,,,,219,,Unspecified,,,,,,,,,,,,,,,,,,,66,9,No,,,,,,,,,,,,1,XL_1.1,154,Generalization,No
