,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,42,v1,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Attribute,43,v2,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Attribute,44,v3,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class25,No
Class,45,Class24,,,,46,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,47,v1,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,46,Class24,No
Class,48,Class23,,,,49,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,50,v1,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,49,Class23,No
Attribute,51,v2,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,49,Class23,No
Class,52,Class22,,,,53,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,54,v1,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,53,Class22,No
Attribute,55,v2,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,53,Class22,No
Class,56,Class21,,,,57,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,58,v1,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,57,Class21,No
Attribute,59,v2,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,57,Class21,No
Class,60,Class20,,,,61,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,62,v1,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Attribute,63,v2,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Attribute,64,v3,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,61,Class20,No
Class,65,Class19,,,,66,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,67,v1,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,68,v2,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,69,v3,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Attribute,70,v4,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,66,Class19,No
Class,71,Class18,,,,72,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,73,v1,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,72,Class18,No
Class,74,Class17,,,,75,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,76,v1,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,75,Class17,No
Attribute,77,v2,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,75,Class17,No
Class,78,Class16,,,,79,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,80,v1,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,79,Class16,No
Attribute,81,v2,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,79,Class16,No
Class,82,Class15,,,,83,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,84,v1,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,83,Class15,No
Attribute,85,v2,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,83,Class15,No
Class,86,Class14,,,,87,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,88,v1,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,87,Class14,No
Attribute,89,v2,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,87,Class14,No
Class,90,Class13,,,,91,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,92,v1,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,91,Class13,No
Attribute,93,v2,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,91,Class13,No
Class,94,Class12,,,,95,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,96,v1,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,95,Class12,No
Attribute,97,v2,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,95,Class12,No
Class,98,Class11,,,,99,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,100,v1,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,99,Class11,No
Class,101,Class10,,,,102,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,103,v1,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,102,Class10,No
Attribute,104,v2,,,,104,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,102,Class10,No
Class,105,Class9,,,,106,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,107,v1,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,106,Class9,No
Attribute,108,v2,,,,108,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,106,Class9,No
Attribute,109,v3,,,,109,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,106,Class9,No
Class,110,Class8,,,,111,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,112,v1,,,,112,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,111,Class8,No
Class,113,Class7,,,,114,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,115,v1,,,,115,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,114,Class7,No
Attribute,116,v2,,,,116,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,114,Class7,No
Attribute,117,v3,,,,117,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,114,Class7,No
Attribute,118,v4,,,,118,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,114,Class7,No
Class,119,Class6,,,,120,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,121,v1,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Attribute,122,v2,,,,122,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Attribute,123,v3,,,,123,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Class,124,Class5,,,,125,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,126,v1,,,,126,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,127,v2,,,,127,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,128,v3,,,,128,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,129,v4,,,,129,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Class,130,Class4,,,,131,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,132,v1,,,,132,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class4,No
Attribute,133,v2,,,,133,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class4,No
Class,134,Class3,,,,135,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,136,v1,,,,136,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class3,No
Attribute,137,v2,,,,137,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class3,No
Class,138,Class2,,,,139,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,140,v1,,,,140,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,139,Class2,No
Attribute,141,v2,,,,141,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,139,Class2,No
Class,142,Class,,,,143,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,144,v1,,,,144,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,145,v2,,,,145,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,146,v3,,,,146,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,147,v4,,,,147,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,148,v5,,,,148,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Generalization,149,,,,,150,,Unspecified,,,,,,,,,,,,,,,,,,,142,90,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,152,,,,,153,,Unspecified,,,,,,,,,,,,,,,,,,,142,36,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,154,,,,,155,,Unspecified,,,,,,,,,,,,,,,,,,,142,86,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,156,,,,,157,,Unspecified,,,,,,,,,,,,,,,,,,,142,82,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,158,,,,,159,,Unspecified,,,,,,,,,,,,,,,,,,,142,78,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,160,,,,,161,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,78,,Unspecified,True,None,110,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,163,,,,,164,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,138,,Unspecified,True,None,113,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,165,,,,,166,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,134,,Unspecified,True,None,113,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,167,,,,,168,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,130,,Unspecified,True,None,113,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,169,,,,,170,,Unspecified,,,,,,,,,,,,,,,,,,,119,45,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,171,,,,,172,,Unspecified,,,,,,,,,,,,,,,,,,,119,13,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,173,,,,,174,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,113,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,175,,,,,176,,Unspecified,,,,,,,,,,,,,,,,,,,40,16,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,177,,,,,178,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,40,,Unspecified,True,None,74,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,179,,,,,180,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,74,,Unspecified,True,None,71,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,181,,,,,182,,Unspecified,,,,,,,,,,,,,,,,,,,113,110,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,183,,,,,184,,Unspecified,,,,,,,,,,,,,,,,,,,113,105,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,185,,,,,186,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,9,,Unspecified,True,None,5,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,187,,,,,188,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,189,,,,,190,,Unspecified,,,,,,,,,,,,,,,,,,,65,5,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,191,,,,,192,,Unspecified,,,,,,,,,,,,,,,,,,,65,71,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,193,,,,,194,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,30,,Unspecified,True,None,33,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Association,195,,,,,196,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,98,,Unspecified,True,None,94,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,197,,,,,198,,Unspecified,,,,,,,,,,,,,,,,,,,19,94,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,199,,,,,200,,Unspecified,,,,,,,,,,,,,,,,,,,19,48,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,201,,,,,202,,Unspecified,,,,,,,,,,,,,,,,,,,19,26,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,203,,,,,204,,Unspecified,,,,,,,,,,,,,,,,,,,19,101,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,205,,,,,206,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,124,,Unspecified,True,None,113,,Unspecified,True,None,,1,XL_1.1,162,Association,No
Generalization,207,,,,,208,,Unspecified,,,,,,,,,,,,,,,,,,,124,56,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,209,,,,,210,,Unspecified,,,,,,,,,,,,,,,,,,,124,52,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,211,,,,,212,,Unspecified,,,,,,,,,,,,,,,,,,,60,30,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,213,,,,,214,,Unspecified,,,,,,,,,,,,,,,,,,,60,2,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
