,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,42,v2,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,40,Class25,No
Attribute,43,v3,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,40,Class25,No
Class,44,Class24,,,,45,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,46,v1,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class24,No
Class,47,Class23,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,48,Class23,No
Attribute,50,v2,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,48,Class23,No
Class,51,Class22,,,,52,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,53,v1,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,52,Class22,No
Attribute,54,v2,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,52,Class22,No
Attribute,55,v3,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,52,Class22,No
Class,56,Class21,,,,57,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,58,v1,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,57,Class21,No
Class,59,Class20,,,,60,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,61,v1,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,60,Class20,No
Attribute,62,v2,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,60,Class20,No
Attribute,63,v3,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,60,Class20,No
Class,64,Class19,,,,65,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,66,v1,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,65,Class19,No
Attribute,67,v2,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,65,Class19,No
Attribute,68,v3,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,65,Class19,No
Attribute,69,v4,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,65,Class19,No
Class,70,Class18,,,,71,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,72,v1,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,71,Class18,No
Class,73,Class17,,,,74,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,75,v1,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,74,Class17,No
Attribute,76,v2,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,74,Class17,No
Class,77,Class16,,,,78,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,79,v1,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,78,Class16,No
Attribute,80,v2,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,78,Class16,No
Class,81,Class15,,,,82,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,83,v1,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,82,Class15,No
Attribute,84,v2,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,82,Class15,No
Class,85,Class14,,,,86,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,87,v1,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class14,No
Attribute,88,v2,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,86,Class14,No
Class,89,Class13,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,91,v1,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class13,No
Class,92,Class12,,,,93,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,94,v1,,,,94,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,93,Class12,No
Attribute,95,v2,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,93,Class12,No
Class,96,Class11,,,,97,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,98,v1,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,97,Class11,No
Class,99,Class10,,,,100,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,101,v1,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,100,Class10,No
Attribute,102,v2,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,100,Class10,No
Class,103,Class9,,,,104,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,105,v1,,,,105,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,104,Class9,No
Attribute,106,v2,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,104,Class9,No
Attribute,107,v3,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,104,Class9,No
Class,108,Class8,,,,109,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,110,v1,,,,110,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,109,Class8,No
Attribute,111,v2,,,,111,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,109,Class8,No
Class,112,Class7,,,,113,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,114,v1,,,,114,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,115,v2,,,,115,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,116,v3,,,,116,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,117,v4,,,,117,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Attribute,118,v5,,,,118,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,113,Class7,No
Class,119,Class6,,,,120,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,121,v1,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Attribute,122,v2,,,,122,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Attribute,123,v3,,,,123,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class6,No
Class,124,Class5,,,,125,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,126,v1,,,,126,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,127,v2,,,,127,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,128,v3,,,,128,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Attribute,129,v4,,,,129,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,125,Class5,No
Class,130,Class4,,,,131,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,132,v1,,,,132,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class4,No
Attribute,133,v2,,,,133,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class4,No
Class,134,Class3,,,,135,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,136,v1,,,,136,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class3,No
Attribute,137,v2,,,,137,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,135,Class3,No
Class,138,Class2,,,,139,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,140,v1,,,,140,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,139,Class2,No
Attribute,141,v2,,,,141,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,139,Class2,No
Class,142,Class,,,,143,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,144,v1,,,,144,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,145,v2,,,,145,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,146,v3,,,,146,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,147,v4,,,,147,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Attribute,148,v5,,,,148,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,143,Class,No
Generalization,149,,,,,150,,Unspecified,,,,,,,,,,,,,,,,,,,142,35,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,152,,,,,153,,Unspecified,,,,,,,,,,,,,,,,,,,142,85,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,154,,,,,155,,Unspecified,,,,,,,,,,,,,,,,,,,142,81,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,156,,,,,157,,Unspecified,,,,,,,,,,,,,,,,,,,142,77,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,158,,,,,159,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,77,,Unspecified,True,None,108,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,161,,,,,162,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,138,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,163,,,,,164,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,134,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,165,,,,,166,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,130,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,167,,,,,168,,Unspecified,,,,,,,,,,,,,,,,,,,119,12,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,169,,,,,170,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,112,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,171,,,,,172,,Unspecified,,,,,,,,,,,,,,,,,,,39,15,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,173,,,,,174,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,39,,Unspecified,True,None,73,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,175,,,,,176,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,73,,Unspecified,True,None,70,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,177,,,,,178,,Unspecified,,,,,,,,,,,,,,,,,,,112,108,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,179,,,,,180,,Unspecified,,,,,,,,,,,,,,,,,,,112,103,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,181,,,,,182,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,183,,,,,184,,Unspecified,,,,,,,,,,,,,,,,,,,64,5,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,185,,,,,186,,Unspecified,,,,,,,,,,,,,,,,,,,64,70,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,187,,,,,188,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,29,,Unspecified,True,None,32,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,189,,,,,190,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,96,,Unspecified,True,None,92,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,191,,,,,192,,Unspecified,,,,,,,,,,,,,,,,,,,18,92,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,193,,,,,194,,Unspecified,,,,,,,,,,,,,,,,,,,18,47,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,195,,,,,196,,Unspecified,,,,,,,,,,,,,,,,,,,18,25,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,197,,,,,198,,Unspecified,,,,,,,,,,,,,,,,,,,18,99,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,199,,,,,200,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,124,,Unspecified,True,None,112,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,201,,,,,202,,Unspecified,,,,,,,,,,,,,,,,,,,124,56,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,203,,,,,204,,Unspecified,,,,,,,,,,,,,,,,,,,124,51,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,205,,,,,206,,Unspecified,,,,,,,,,,,,,,,,,,,59,29,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,207,,,,,208,,Unspecified,,,,,,,,,,,,,,,,,,,59,2,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Generalization,209,,,,,210,,Unspecified,,,,,,,,,,,,,,,,,,,142,89,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
Association,211,,,,,212,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,51,,Unspecified,True,None,96,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Association,213,,,,,214,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,12,,Unspecified,True,None,44,,Unspecified,True,None,,1,XL_1.1,160,Association,No
Generalization,215,,,,,216,,Unspecified,,,,,,,,,,,,,,,,,,,64,9,No,,,,,,,,,,,,1,XL_1.1,151,Generalization,No
