,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,39,v3,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,36,Class27,No
Class,40,Class26,,,,41,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,42,v1,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class26,No
Attribute,43,v2,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,41,Class26,No
Class,44,Class25,,,,45,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,46,v1,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class25,No
Attribute,47,v2,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class25,No
Attribute,48,v3,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,45,Class25,No
Class,49,Class24,,,,50,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,51,v1,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,50,Class24,No
Attribute,52,v2,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,50,Class24,No
Attribute,53,v3,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,50,Class24,No
Class,54,Class23,,,,55,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,56,v1,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,55,Class23,No
Attribute,57,v2,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,55,Class23,No
Class,58,Class22,,,,59,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,60,v1,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,59,Class22,No
Attribute,61,v2,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,59,Class22,No
Attribute,62,v3,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,59,Class22,No
Class,63,Class21,,,,64,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,65,v1,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,64,Class21,No
Class,66,Class20,,,,67,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,68,v1,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class20,No
Attribute,69,v2,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,67,Class20,No
Class,70,Class19,,,,71,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,72,v1,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,71,Class19,No
Attribute,73,v2,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,71,Class19,No
Attribute,74,v3,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,71,Class19,No
Attribute,75,v4,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,71,Class19,No
Class,76,Class18,,,,77,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,78,v1,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,77,Class18,No
Class,79,Class17,,,,80,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,81,v1,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class17,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,80,Class17,No
Class,83,Class16,,,,84,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,85,v1,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,84,Class16,No
Attribute,86,v2,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,84,Class16,No
Attribute,87,v3,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,84,Class16,No
Attribute,88,v4,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,84,Class16,No
Class,89,Class15,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,91,v1,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class15,No
Attribute,92,v2,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,90,Class15,No
Class,93,Class14,,,,94,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,95,v1,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,94,Class14,No
Attribute,96,v2,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,94,Class14,No
Class,97,Class13,,,,98,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,99,v1,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,98,Class13,No
Class,100,Class12,,,,101,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,102,v1,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class12,No
Attribute,103,v2,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,101,Class12,No
Class,104,Class11,,,,105,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,106,v1,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,105,Class11,No
Class,107,Class10,,,,108,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,109,v1,,,,109,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,108,Class10,No
Attribute,110,v2,,,,110,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,108,Class10,No
Class,111,Class9,,,,112,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,113,v2,,,,113,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,112,Class9,No
Attribute,114,v3,,,,114,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,112,Class9,No
Class,115,Class8,,,,116,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,117,v1,,,,117,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,116,Class8,No
Attribute,118,v2,,,,118,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,116,Class8,No
Class,119,Class7,,,,120,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,121,v3,,,,121,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class7,No
Attribute,122,v4,,,,122,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class7,No
Attribute,123,v5,,,,123,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class7,No
Attribute,124,v6,,,,124,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,120,Class7,No
Class,125,Class6,,,,126,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,127,v1,,,,127,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,126,Class6,No
Attribute,128,v2,,,,128,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,126,Class6,No
Attribute,129,v3,,,,129,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,126,Class6,No
Class,130,Class5,,,,131,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,132,v1,,,,132,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class5,No
Attribute,133,v2,,,,133,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class5,No
Attribute,134,v3,,,,134,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class5,No
Attribute,135,v4,,,,135,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,131,Class5,No
Class,136,Class4,,,,137,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,138,v1,,,,138,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,137,Class4,No
Attribute,139,v2,,,,139,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,137,Class4,No
Class,140,Class3,,,,141,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,142,v1,,,,142,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,141,Class3,No
Class,143,Class2,,,,144,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,145,v1,,,,145,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class2,No
Attribute,146,v2,,,,146,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,144,Class2,No
Class,147,Class,,,,148,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,XL_1.1,,,No
Attribute,149,v1,,,,149,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,150,v2,,,,150,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,151,v3,,,,151,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,152,v4,,,,152,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,153,v6,,,,153,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,154,v7,,,,154,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Attribute,155,v8,,,,155,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,XL_1.1,148,Class,No
Generalization,156,,,,,157,,Unspecified,,,,,,,,,,,,,,,,,,,147,93,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,159,,,,,160,,Unspecified,,,,,,,,,,,,,,,,,,,147,89,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,161,,,,,162,,Unspecified,,,,,,,,,,,,,,,,,,,147,83,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,163,,,,,164,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,83,,Unspecified,True,None,115,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,166,,,,,167,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,143,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,168,,,,,169,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,140,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,170,,,,,171,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,136,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,172,,,,,173,,Unspecified,,,,,,,,,,,,,,,,,,,125,11,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,174,,,,,175,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,119,,Unspecified,True,None,125,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,176,,,,,177,,Unspecified,,,,,,,,,,,,,,,,,,,44,17,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,178,,,,,179,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,44,,Unspecified,True,None,79,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,180,,,,,181,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,79,,Unspecified,True,None,76,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,182,,,,,183,,Unspecified,,,,,,,,,,,,,,,,,,,119,115,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,184,,,,,185,,Unspecified,,,,,,,,,,,,,,,,,,,119,111,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,186,,,,,187,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,5,,Unspecified,True,None,2,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,188,,,,,189,,Unspecified,,,,,,,,,,,,,,,,,,,70,5,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,190,,,,,191,,Unspecified,,,,,,,,,,,,,,,,,,,70,76,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,192,,,,,193,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,31,,Unspecified,True,None,35,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,194,,,,,195,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,104,,Unspecified,True,None,100,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,196,,,,,197,,Unspecified,,,,,,,,,,,,,,,,,,,20,100,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,198,,,,,199,,Unspecified,,,,,,,,,,,,,,,,,,,20,54,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,200,,,,,201,,Unspecified,,,,,,,,,,,,,,,,,,,20,26,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,202,,,,,203,,Unspecified,,,,,,,,,,,,,,,,,,,20,107,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,204,,,,,205,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,130,,Unspecified,True,None,119,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,206,,,,,207,,Unspecified,,,,,,,,,,,,,,,,,,,130,63,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,208,,,,,209,,Unspecified,,,,,,,,,,,,,,,,,,,130,58,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,210,,,,,211,,Unspecified,,,,,,,,,,,,,,,,,,,66,31,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,212,,,,,213,,Unspecified,,,,,,,,,,,,,,,,,,,66,2,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Generalization,214,,,,,215,,Unspecified,,,,,,,,,,,,,,,,,,,147,97,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,216,,,,,217,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,58,,Unspecified,True,None,104,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Association,218,,,,,219,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,11,,Unspecified,True,None,49,,Unspecified,True,None,,1,XL_1.1,165,Association,No
Generalization,220,,,,,221,,Unspecified,,,,,,,,,,,,,,,,,,,70,8,No,,,,,,,,,,,,1,XL_1.1,158,Generalization,No
Association,222,,,,,223,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,40,,Unspecified,True,None,97,,Unspecified,True,None,,1,XL_1.1,165,Association,No
