,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Class,21,Class17,,,,22,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,23,v1,,,,23,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Attribute,24,v2,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Attribute,25,v4,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Class,26,Class16,,,,27,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,28,v1,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,29,v2,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,30,v3,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Class,31,Class14,,,,32,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,33,v1,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,34,v2,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,35,v3,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,36,v4,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Class,37,Class13,,,,38,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,39,v2,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,40,v3,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,41,v4,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Class,42,Class12,,,,43,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,44,v1,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Attribute,45,v2,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Attribute,46,v3,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Class,47,Class11,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Attribute,50,v2,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Attribute,51,v3,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Class,52,Class10,,,,53,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,54,v1,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Attribute,55,v2,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Attribute,56,v3,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Attribute,57,v4,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Class,58,Class9,,,,59,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,60,v1,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,59,Class9,No
Attribute,61,v2,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,59,Class9,No
Attribute,62,v3,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,59,Class9,No
Attribute,63,v4,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,59,Class9,No
Class,64,Class8,,,,65,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,66,v1,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Attribute,67,v2,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Attribute,68,v3,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Class,69,Class7,,,,70,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,71,v1,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Attribute,72,v2,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Attribute,73,v3,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Class,74,Class6,,,,75,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,76,v1,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Attribute,77,v2,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Attribute,78,v3,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Class,79,Class5,,,,80,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,81,v1,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Attribute,83,v3,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Class,84,Class4,,,,85,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,86,v1,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,87,v2,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,88,v3,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,89,v4,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,90,v5,,,,90,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Class,91,Class3,,,,92,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,93,v2,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Attribute,94,v3,,,,94,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Attribute,95,v4,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Attribute,96,v1,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Class,97,Class2,,,,98,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,99,v1,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,100,v2,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,101,v3,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,102,v4,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Class,103,Class,,,,104,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,105,v1,,,,105,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,106,v3,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,107,v4,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,108,v5,,,,108,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,109,v2,,,,109,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Association,110,,,,,111,,Unspecified,No,No,,,,,,,,,,,No,,,,,58,,Unspecified,True,None,79,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,113,,,,,114,,Unspecified,No,No,,,,,,,,,,,No,,,,,79,,Unspecified,True,None,103,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,115,,,,,116,,Unspecified,No,No,,,,,,,,,,,No,,,,,103,,Unspecified,True,None,31,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,117,,,,,118,,Unspecified,No,No,,,,,,,,,,,No,,,,,31,,Unspecified,True,None,37,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Generalization,119,,,,,120,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,64,No,2,LARGE_1,121,Generalization,No
Generalization,122,,,,,123,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,97,No,2,LARGE_1,121,Generalization,No
Generalization,124,,,,,125,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,26,No,2,LARGE_1,121,Generalization,No
Association,126,,,,,127,,Unspecified,No,No,,,,,,,,,,,No,,,,,74,,Unspecified,True,None,84,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,128,,,,,129,,Unspecified,No,No,,,,,,,,,,,No,,,,,74,,Unspecified,True,None,47,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,130,,,,,131,,Unspecified,No,No,,,,,,,,,,,No,,,,,47,,Unspecified,True,None,52,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,132,,,,,133,,Unspecified,No,No,,,,,,,,,,,No,,,,,52,,Unspecified,True,None,21,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Generalization,134,,,,,135,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,91,No,2,LARGE_1,121,Generalization,No
Generalization,136,,,,,137,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,69,No,2,LARGE_1,121,Generalization,No
Generalization,138,,,,,139,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3,No,2,LARGE_1,121,Generalization,No
Association,140,,,,,141,,Unspecified,No,No,,,,,,,,,,,No,,,,,84,,Unspecified,True,None,69,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Association,142,,,,,143,,Unspecified,No,No,,,,,,,,,,,No,,,,,42,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,112,Association,No
Generalization,144,,,,,145,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,No,2,LARGE_1,121,Generalization,No
Generalization,146,,,,,147,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,No,2,LARGE_1,121,Generalization,No
