,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Class,21,Class17,,,,22,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,23,v1,,,,23,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Attribute,24,v3,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Attribute,25,v2,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Attribute,26,v4,,,,26,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,22,Class17,No
Class,27,Class16,,,,28,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,29,v1,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class16,No
Attribute,30,v2,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class16,No
Attribute,31,v3,,,,31,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class16,No
Class,32,Class15,,,,33,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,34,v1,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class15,No
Attribute,35,v2,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class15,No
Class,36,Class14,,,,37,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,38,v1,,,,38,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,37,Class14,No
Attribute,39,v2,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,37,Class14,No
Attribute,40,v3,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,37,Class14,No
Attribute,41,v4,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,37,Class14,No
Class,42,Class13,,,,43,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,44,v2,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class13,No
Attribute,45,v3,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class13,No
Class,46,Class12,,,,47,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,48,v1,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,47,Class12,No
Attribute,49,v2,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,47,Class12,No
Attribute,50,v3,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,47,Class12,No
Class,51,Class11,,,,52,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,53,v1,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,52,Class11,No
Attribute,54,v2,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,52,Class11,No
Attribute,55,v3,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,52,Class11,No
Class,56,Class10,,,,57,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,58,v1,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,57,Class10,No
Attribute,59,v2,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,57,Class10,No
Attribute,60,v3,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,57,Class10,No
Attribute,61,v4,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,57,Class10,No
Class,62,Class9,,,,63,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,64,v1,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class9,No
Attribute,65,v2,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class9,No
Attribute,66,v3,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class9,No
Class,67,Class8,,,,68,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,69,v1,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class8,No
Attribute,70,v2,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class8,No
Attribute,71,v3,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class8,No
Class,72,Class7,,,,73,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,74,v1,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class7,No
Attribute,75,v2,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class7,No
Attribute,76,v3,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class7,No
Class,77,Class6,,,,78,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,79,v1,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class6,No
Attribute,80,v2,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class6,No
Attribute,81,v3,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class6,No
Class,82,Class5,,,,83,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,84,v1,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class5,No
Attribute,85,v2,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class5,No
Attribute,86,v3,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class5,No
Class,87,Class4,,,,88,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,89,v1,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,88,Class4,No
Attribute,90,v2,,,,90,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,88,Class4,No
Attribute,91,v3,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,88,Class4,No
Attribute,92,v4,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,88,Class4,No
Attribute,93,v5,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,88,Class4,No
Class,94,Class3,,,,95,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,96,v2,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class3,No
Attribute,97,v3,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class3,No
Class,98,Class2,,,,99,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,100,v1,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,101,v2,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,102,v3,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,103,v4,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Class,104,Class,,,,105,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,106,v1,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Attribute,107,v3,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Association,108,,,,,109,,Unspecified,No,No,,,,,,,,,,,No,,,,,62,,Unspecified,True,None,82,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,111,,,,,112,,Unspecified,No,No,,,,,,,,,,,No,,,,,82,,Unspecified,True,None,104,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,113,,,,,114,,Unspecified,No,No,,,,,,,,,,,No,,,,,104,,Unspecified,True,None,36,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,115,,,,,116,,Unspecified,No,No,,,,,,,,,,,No,,,,,36,,Unspecified,True,None,42,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Generalization,117,,,,,118,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,67,No,2,LARGE_1,119,Generalization,No
Generalization,120,,,,,121,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,98,No,2,LARGE_1,119,Generalization,No
Generalization,122,,,,,123,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,27,No,2,LARGE_1,119,Generalization,No
Association,124,,,,,125,,Unspecified,No,No,,,,,,,,,,,No,,,,,77,,Unspecified,True,None,87,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,126,,,,,127,,Unspecified,No,No,,,,,,,,,,,No,,,,,77,,Unspecified,True,None,51,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,128,,,,,129,,Unspecified,No,No,,,,,,,,,,,No,,,,,51,,Unspecified,True,None,56,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,130,,,,,131,,Unspecified,No,No,,,,,,,,,,,No,,,,,56,,Unspecified,True,None,21,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Generalization,132,,,,,133,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,94,No,2,LARGE_1,119,Generalization,No
Generalization,134,,,,,135,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,72,No,2,LARGE_1,119,Generalization,No
Generalization,136,,,,,137,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,3,No,2,LARGE_1,119,Generalization,No
Association,138,,,,,139,,Unspecified,No,No,,,,,,,,,,,No,,,,,87,,Unspecified,True,None,72,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,140,,,,,141,,Unspecified,No,No,,,,,,,,,,,No,,,,,46,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Association,142,,,,,143,,Unspecified,No,No,,,,,,,,,,,No,,,,,3,,Unspecified,True,None,32,,Unspecified,True,None,,,,,,2,LARGE_1,110,Association,No
Generalization,144,,,,,145,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,No,2,LARGE_1,119,Generalization,No
Generalization,146,,,,,147,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,No,2,LARGE_1,119,Generalization,No
