,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,21,v2,,,,21,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,19,Class18,No
Class,22,Class17,,,,23,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,24,v1,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,23,Class17,No
Attribute,25,v2,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,23,Class17,No
Class,26,Class16,,,,27,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,28,v1,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,29,v2,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,30,v3,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Class,31,Class14,,,,32,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,33,v1,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,34,v2,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,35,v3,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Attribute,36,v4,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class14,No
Class,37,Class13,,,,38,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,39,v2,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,40,v3,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,41,v4,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,42,v1,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Class,43,Class12,,,,44,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,45,v1,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Attribute,46,v2,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Attribute,47,v3,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Class,48,Class11,,,,49,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,50,v1,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Attribute,51,v2,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Attribute,52,v3,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Class,53,Class10,,,,54,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,55,v1,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,56,v2,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,58,v4,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Class,59,Class9,,,,60,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,61,v1,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Attribute,62,v2,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Attribute,63,v3,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Attribute,64,v4,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Class,65,Class8,,,,66,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,67,v1,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,66,Class8,No
Attribute,68,v2,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,66,Class8,No
Attribute,69,v3,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,66,Class8,No
Class,70,Class7,,,,71,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,72,v1,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,71,Class7,No
Attribute,73,v2,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,71,Class7,No
Attribute,74,v3,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,71,Class7,No
Class,75,Class6,,,,76,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,77,v1,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,76,Class6,No
Attribute,78,v2,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,76,Class6,No
Attribute,79,v3,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,76,Class6,No
Class,80,Class5,,,,81,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,82,v1,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,81,Class5,No
Attribute,83,v2,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,81,Class5,No
Attribute,84,v3,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,81,Class5,No
Class,85,Class4,,,,86,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,87,v1,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,86,Class4,No
Attribute,88,v2,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,86,Class4,No
Attribute,89,v3,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,86,Class4,No
Attribute,90,v4,,,,90,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,86,Class4,No
Attribute,91,v5,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,86,Class4,No
Class,92,Class3,,,,93,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,94,v2,,,,94,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,93,Class3,No
Attribute,95,v3,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,93,Class3,No
Attribute,96,v4,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,93,Class3,No
Attribute,97,v1,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,93,Class3,No
Class,98,Class2,,,,99,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,100,v1,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,101,v2,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,102,v3,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Attribute,103,v4,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,99,Class2,No
Class,104,Class,,,,105,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,106,v1,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Attribute,107,v3,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Attribute,108,v4,,,,108,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Attribute,109,v5,,,,109,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Attribute,110,v2,,,,110,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,105,Class,No
Association,111,,,,,112,,Unspecified,No,No,,,,,,,,,,,No,,,,,59,,Unspecified,True,None,80,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,114,,,,,115,,Unspecified,No,No,,,,,,,,,,,No,,,,,80,,Unspecified,True,None,104,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,116,,,,,117,,Unspecified,No,No,,,,,,,,,,,No,,,,,104,,Unspecified,True,None,31,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,118,,,,,119,,Unspecified,No,No,,,,,,,,,,,No,,,,,31,,Unspecified,True,None,37,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Generalization,120,,,,,121,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,65,No,2,LARGE_1,122,Generalization,No
Generalization,123,,,,,124,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,98,No,2,LARGE_1,122,Generalization,No
Generalization,125,,,,,126,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,26,No,2,LARGE_1,122,Generalization,No
Association,127,,,,,128,,Unspecified,No,No,,,,,,,,,,,No,,,,,75,,Unspecified,True,None,85,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,129,,,,,130,,Unspecified,No,No,,,,,,,,,,,No,,,,,75,,Unspecified,True,None,48,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,131,,,,,132,,Unspecified,No,No,,,,,,,,,,,No,,,,,48,,Unspecified,True,None,53,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,133,,,,,134,,Unspecified,No,No,,,,,,,,,,,No,,,,,53,,Unspecified,True,None,22,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Generalization,135,,,,,136,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,92,No,2,LARGE_1,122,Generalization,No
Generalization,137,,,,,138,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,70,No,2,LARGE_1,122,Generalization,No
Generalization,139,,,,,140,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,3,No,2,LARGE_1,122,Generalization,No
Association,141,,,,,142,,Unspecified,No,No,,,,,,,,,,,No,,,,,85,,Unspecified,True,None,70,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Association,143,,,,,144,,Unspecified,No,No,,,,,,,,,,,No,,,,,43,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,113,Association,No
Generalization,145,,,,,146,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,No,2,LARGE_1,122,Generalization,No
Generalization,147,,,,,148,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,No,2,LARGE_1,122,Generalization,No
