,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,22,v3,,,,22,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,20,Class17,No
Class,23,Class16,,,,24,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,25,v1,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,24,Class16,No
Attribute,26,v2,,,,26,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,24,Class16,No
Attribute,27,v3,,,,27,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,24,Class16,No
Class,28,Class15,,,,29,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,30,v1,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,29,Class15,No
Attribute,31,v2,,,,31,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,29,Class15,No
Class,32,Class14,,,,33,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,34,v1,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Attribute,35,v2,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Attribute,36,v3,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Attribute,37,v4,,,,37,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Class,38,Class13,,,,39,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,40,v1,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,39,Class13,No
Attribute,41,v2,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,39,Class13,No
Attribute,42,v3,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,39,Class13,No
Class,43,Class12,,,,44,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,45,v1,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Attribute,46,v2,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Attribute,47,v3,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,44,Class12,No
Class,48,Class11,,,,49,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,50,v1,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Attribute,51,v2,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Attribute,52,v3,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,49,Class11,No
Class,53,Class10,,,,54,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,55,v1,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,56,v2,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,57,v3,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Attribute,58,v4,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,54,Class10,No
Class,59,Class9,,,,60,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,61,v1,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Attribute,62,v2,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Attribute,63,v3,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,60,Class9,No
Class,64,Class8,,,,65,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,66,v1,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Attribute,67,v2,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Attribute,68,v3,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,65,Class8,No
Class,69,Class7,,,,70,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,71,v1,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Attribute,72,v2,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Attribute,73,v3,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,70,Class7,No
Class,74,Class6,,,,75,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,76,v1,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Attribute,77,v2,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Attribute,78,v3,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,75,Class6,No
Class,79,Class5,,,,80,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,81,v1,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Attribute,83,v3,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,80,Class5,No
Class,84,Class4,,,,85,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,86,v1,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,87,v2,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,88,v3,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,89,v4,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Attribute,90,v5,,,,90,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,85,Class4,No
Class,91,Class3,,,,92,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,93,v2,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Attribute,94,v3,,,,94,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,92,Class3,No
Class,95,Class2,,,,96,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,97,v1,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,96,Class2,No
Attribute,98,v2,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,96,Class2,No
Attribute,99,v3,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,96,Class2,No
Attribute,100,v4,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,96,Class2,No
Class,101,Class,,,,102,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,103,v1,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,102,Class,No
Attribute,104,v3,,,,104,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,102,Class,No
Association,105,,,,,106,,Unspecified,No,No,,,,,,,,,,,No,,,,,59,,Unspecified,True,None,79,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,108,,,,,109,,Unspecified,No,No,,,,,,,,,,,No,,,,,79,,Unspecified,True,None,101,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,110,,,,,111,,Unspecified,No,No,,,,,,,,,,,No,,,,,101,,Unspecified,True,None,32,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,112,,,,,113,,Unspecified,No,No,,,,,,,,,,,No,,,,,32,,Unspecified,True,None,38,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,114,,,,,115,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,64,No,2,LARGE_1,116,Generalization,No
Generalization,117,,,,,118,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,95,No,2,LARGE_1,116,Generalization,No
Generalization,119,,,,,120,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,23,No,2,LARGE_1,116,Generalization,No
Association,121,,,,,122,,Unspecified,No,No,,,,,,,,,,,No,,,,,74,,Unspecified,True,None,84,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,123,,,,,124,,Unspecified,No,No,,,,,,,,,,,No,,,,,74,,Unspecified,True,None,48,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,125,,,,,126,,Unspecified,No,No,,,,,,,,,,,No,,,,,48,,Unspecified,True,None,53,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,127,,,,,128,,Unspecified,No,No,,,,,,,,,,,No,,,,,53,,Unspecified,True,None,19,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,129,,,,,130,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,91,No,2,LARGE_1,116,Generalization,No
Generalization,131,,,,,132,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,69,No,2,LARGE_1,116,Generalization,No
Generalization,133,,,,,134,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,3,No,2,LARGE_1,116,Generalization,No
Association,135,,,,,136,,Unspecified,No,No,,,,,,,,,,,No,,,,,84,,Unspecified,True,None,69,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,137,,,,,138,,Unspecified,No,No,,,,,,,,,,,No,,,,,43,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,139,,,,,140,,Unspecified,No,No,,,,,,,,,,,No,,,,,3,,Unspecified,True,None,28,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,141,,,,,142,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,No,2,LARGE_1,116,Generalization,No
Generalization,143,,,,,144,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,No,2,LARGE_1,116,Generalization,No
