,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,32,v2,,,,32,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,30,Class6,No
Attribute,33,v3,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,30,Class6,No
Class,34,Class7,,,,35,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,36,v1,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,35,Class7,No
Attribute,37,v2,,,,37,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,35,Class7,No
Attribute,38,v3,,,,38,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,35,Class7,No
Class,39,Class8,,,,40,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,41,v1,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,40,Class8,No
Attribute,42,v2,,,,42,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,40,Class8,No
Attribute,43,v3,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,40,Class8,No
Class,44,Class9,,,,45,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,46,v1,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,45,Class9,No
Attribute,47,v2,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,45,Class9,No
Attribute,48,v3,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,45,Class9,No
Class,49,Class10,,,,50,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,51,v1,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,50,Class10,No
Attribute,52,v2,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,50,Class10,No
Attribute,53,v3,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,50,Class10,No
Class,54,Class11,,,,55,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,56,v1,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,55,Class11,No
Attribute,57,v2,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,55,Class11,No
Attribute,58,v3,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,55,Class11,No
Class,59,Class12,,,,60,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,61,v1,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,60,Class12,No
Attribute,62,v2,,,,62,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,60,Class12,No
Attribute,63,v3,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,60,Class12,No
Class,64,Class13,,,,65,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,66,v1,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,65,Class13,No
Attribute,67,v2,,,,67,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,65,Class13,No
Attribute,68,v3,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,65,Class13,No
Class,69,Class14,,,,70,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,71,v1,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,70,Class14,No
Attribute,72,v2,,,,72,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,70,Class14,No
Attribute,73,v3,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,70,Class14,No
Class,74,Class15,,,,75,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,76,v1,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,75,Class15,No
Attribute,77,v2,,,,77,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,75,Class15,No
Attribute,78,v3,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,75,Class15,No
Class,79,Class16,,,,80,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,81,v1,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,80,Class16,No
Attribute,82,v2,,,,82,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,80,Class16,No
Attribute,83,v3,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,80,Class16,No
Class,84,Class17,,,,85,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,86,v1,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,85,Class17,No
Attribute,87,v2,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,85,Class17,No
Attribute,88,v3,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,85,Class17,No
Class,89,Class18,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,91,v1,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,90,Class18,No
Attribute,92,v2,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,90,Class18,No
Attribute,93,v3,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,90,Class18,No
Class,94,Class19,,,,95,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,96,v1,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,95,Class19,No
Attribute,97,v2,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,95,Class19,No
Attribute,98,v3,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,95,Class19,No
Class,99,Class20,,,,100,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LARGE_1,,,No
Attribute,101,v1,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,100,Class20,No
Attribute,102,v2,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,100,Class20,No
Attribute,103,v3,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,1,LARGE_1,100,Class20,No
Association,104,,,,,105,,Unspecified,No,No,,,,,,,,,,,No,,,,,44,,Unspecified,True,None,24,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,107,,,,,108,,Unspecified,No,No,,,,,,,,,,,No,,,,,24,,Unspecified,True,None,2,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,109,,,,,110,,Unspecified,No,No,,,,,,,,,,,No,,,,,2,,Unspecified,True,None,69,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,111,,,,,112,,Unspecified,No,No,,,,,,,,,,,No,,,,,69,,Unspecified,True,None,64,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Generalization,113,,,,,114,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,39,No,1,LARGE_1,115,Generalization,No
Generalization,116,,,,,117,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,7,No,1,LARGE_1,115,Generalization,No
Generalization,118,,,,,119,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,79,No,1,LARGE_1,115,Generalization,No
Association,120,,,,,121,,Unspecified,No,No,,,,,,,,,,,No,,,,,29,,Unspecified,True,None,17,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,122,,,,,123,,Unspecified,No,No,,,,,,,,,,,No,,,,,29,,Unspecified,True,None,54,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,124,,,,,125,,Unspecified,No,No,,,,,,,,,,,No,,,,,54,,Unspecified,True,None,49,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,126,,,,,127,,Unspecified,No,No,,,,,,,,,,,No,,,,,49,,Unspecified,True,None,84,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Generalization,128,,,,,129,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,12,No,1,LARGE_1,115,Generalization,No
Generalization,130,,,,,131,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,34,No,1,LARGE_1,115,Generalization,No
Generalization,132,,,,,133,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,99,No,1,LARGE_1,115,Generalization,No
Association,134,,,,,135,,Unspecified,No,No,,,,,,,,,,,No,,,,,17,,Unspecified,True,None,34,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,136,,,,,137,,Unspecified,No,No,,,,,,,,,,,No,,,,,59,,Unspecified,True,None,99,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Association,138,,,,,139,,Unspecified,No,No,,,,,,,,,,,No,,,,,99,,Unspecified,True,None,74,,Unspecified,True,None,,,,,,1,LARGE_1,106,Association,No
Generalization,140,,,,,141,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,89,No,1,LARGE_1,115,Generalization,No
Generalization,142,,,,,143,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,94,No,1,LARGE_1,115,Generalization,No
