,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,24,v1,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,23,Class16,No
Attribute,25,v2,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,23,Class16,No
Attribute,26,v3,,,,26,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,23,Class16,No
Class,27,Class15,,,,28,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,29,v1,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class15,No
Attribute,30,v2,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class15,No
Attribute,31,v3,,,,31,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,28,Class15,No
Class,32,Class14,,,,33,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,34,v1,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Attribute,35,v2,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Attribute,36,v3,,,,36,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,33,Class14,No
Class,37,Class13,,,,38,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,39,v1,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,40,v2,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Attribute,41,v3,,,,41,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,38,Class13,No
Class,42,Class12,,,,43,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,44,v1,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Attribute,45,v2,,,,45,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Attribute,46,v3,,,,46,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,43,Class12,No
Class,47,Class11,,,,48,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,49,v1,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Attribute,50,v2,,,,50,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Attribute,51,v3,,,,51,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,48,Class11,No
Class,52,Class10,,,,53,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,54,v1,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Attribute,55,v2,,,,55,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Attribute,56,v3,,,,56,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,53,Class10,No
Class,57,Class9,,,,58,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,59,v1,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,58,Class9,No
Attribute,60,v2,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,58,Class9,No
Attribute,61,v3,,,,61,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,58,Class9,No
Class,62,Class8,,,,63,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,64,v1,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class8,No
Attribute,65,v2,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class8,No
Attribute,66,v3,,,,66,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,63,Class8,No
Class,67,Class7,,,,68,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,69,v1,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class7,No
Attribute,70,v2,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class7,No
Attribute,71,v3,,,,71,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,68,Class7,No
Class,72,Class6,,,,73,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,74,v1,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class6,No
Attribute,75,v2,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class6,No
Attribute,76,v3,,,,76,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,73,Class6,No
Class,77,Class5,,,,78,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,79,v1,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class5,No
Attribute,80,v2,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class5,No
Attribute,81,v3,,,,81,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,78,Class5,No
Class,82,Class4,,,,83,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,84,v1,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class4,No
Attribute,85,v2,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class4,No
Attribute,86,v3,,,,86,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class4,No
Attribute,87,v4,,,,87,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class4,No
Attribute,88,v5,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,83,Class4,No
Class,89,Class3,,,,90,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,91,v1,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,90,Class3,No
Attribute,92,v2,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,90,Class3,No
Attribute,93,v3,,,,93,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,90,Class3,No
Class,94,Class2,,,,95,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,96,v1,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class2,No
Attribute,97,v2,,,,97,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class2,No
Attribute,98,v3,,,,98,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class2,No
Attribute,99,v4,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,95,Class2,No
Class,100,Class,,,,101,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,102,v1,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,101,Class,No
Attribute,103,v2,,,,103,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,101,Class,No
Attribute,104,v3,,,,104,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,101,Class,No
Association,105,,,,,106,,Unspecified,No,No,,,,,,,,,,,No,,,,,57,,Unspecified,True,None,77,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,108,,,,,109,,Unspecified,No,No,,,,,,,,,,,No,,,,,77,,Unspecified,True,None,100,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,110,,,,,111,,Unspecified,No,No,,,,,,,,,,,No,,,,,100,,Unspecified,True,None,32,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,112,,,,,113,,Unspecified,No,No,,,,,,,,,,,No,,,,,32,,Unspecified,True,None,37,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,114,,,,,115,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,62,No,2,LARGE_1,116,Generalization,No
Generalization,117,,,,,118,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,94,No,2,LARGE_1,116,Generalization,No
Generalization,119,,,,,120,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,22,No,2,LARGE_1,116,Generalization,No
Association,121,,,,,122,,Unspecified,No,No,,,,,,,,,,,No,,,,,72,,Unspecified,True,None,82,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,123,,,,,124,,Unspecified,No,No,,,,,,,,,,,No,,,,,72,,Unspecified,True,None,47,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,125,,,,,126,,Unspecified,No,No,,,,,,,,,,,No,,,,,47,,Unspecified,True,None,52,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,127,,,,,128,,Unspecified,No,No,,,,,,,,,,,No,,,,,52,,Unspecified,True,None,18,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,129,,,,,130,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,89,No,2,LARGE_1,116,Generalization,No
Generalization,131,,,,,132,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,67,No,2,LARGE_1,116,Generalization,No
Generalization,133,,,,,134,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,3,No,2,LARGE_1,116,Generalization,No
Association,135,,,,,136,,Unspecified,No,No,,,,,,,,,,,No,,,,,82,,Unspecified,True,None,67,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,137,,,,,138,,Unspecified,No,No,,,,,,,,,,,No,,,,,42,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Association,139,,,,,140,,Unspecified,No,No,,,,,,,,,,,No,,,,,3,,Unspecified,True,None,27,,Unspecified,True,None,,,,,,2,LARGE_1,107,Association,No
Generalization,141,,,,,142,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,No,2,LARGE_1,116,Generalization,No
Generalization,143,,,,,144,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,No,2,LARGE_1,116,Generalization,No
