,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Template Info,General,Specific,Substitutable,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,22,v1,,,,22,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,21,Class17,No
Attribute,23,v3,,,,23,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,21,Class17,No
Attribute,24,v2,,,,24,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,21,Class17,No
Attribute,25,v4,,,,25,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,21,Class17,No
Class,26,Class16,,,,27,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,28,v1,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,29,v2,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Attribute,30,v3,,,,30,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,27,Class16,No
Class,31,Class15,,,,32,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,33,v1,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class15,No
Attribute,34,v2,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,32,Class15,No
Class,35,Class14,,,,36,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,37,v1,,,,37,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,36,Class14,No
Attribute,38,v2,,,,38,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,36,Class14,No
Attribute,39,v3,,,,39,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,36,Class14,No
Attribute,40,v4,,,,40,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,36,Class14,No
Class,41,Class13,,,,42,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,43,v2,,,,43,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,42,Class13,No
Attribute,44,v3,,,,44,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,42,Class13,No
Class,45,Class12,,,,46,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,47,v1,,,,47,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,46,Class12,No
Attribute,48,v2,,,,48,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,46,Class12,No
Attribute,49,v3,,,,49,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,46,Class12,No
Class,50,Class11,,,,51,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,52,v1,,,,52,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,51,Class11,No
Attribute,53,v2,,,,53,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,51,Class11,No
Attribute,54,v3,,,,54,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,51,Class11,No
Class,55,Class10,,,,56,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,57,v1,,,,57,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,56,Class10,No
Attribute,58,v2,,,,58,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,56,Class10,No
Attribute,59,v3,,,,59,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,56,Class10,No
Attribute,60,v4,,,,60,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,56,Class10,No
Class,61,Class9,,,,62,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,63,v1,,,,63,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,62,Class9,No
Attribute,64,v2,,,,64,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,62,Class9,No
Attribute,65,v3,,,,65,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,62,Class9,No
Class,66,Class8,,,,67,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,68,v1,,,,68,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,67,Class8,No
Attribute,69,v2,,,,69,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,67,Class8,No
Attribute,70,v3,,,,70,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,67,Class8,No
Class,71,Class7,,,,72,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,73,v1,,,,73,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,72,Class7,No
Attribute,74,v2,,,,74,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,72,Class7,No
Attribute,75,v3,,,,75,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,72,Class7,No
Class,76,Class6,,,,77,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,78,v1,,,,78,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,77,Class6,No
Attribute,79,v2,,,,79,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,77,Class6,No
Attribute,80,v3,,,,80,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,77,Class6,No
Class,81,Class5,,,,82,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,83,v1,,,,83,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,82,Class5,No
Attribute,84,v2,,,,84,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,82,Class5,No
Attribute,85,v3,,,,85,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,82,Class5,No
Class,86,Class4,,,,87,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,88,v1,,,,88,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,87,Class4,No
Attribute,89,v2,,,,89,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,87,Class4,No
Attribute,90,v3,,,,90,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,87,Class4,No
Attribute,91,v4,,,,91,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,87,Class4,No
Attribute,92,v5,,,,92,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,87,Class4,No
Class,93,Class3,,,,94,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,95,v2,,,,95,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,94,Class3,No
Attribute,96,v3,,,,96,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,94,Class3,No
Class,97,Class2,,,,98,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,99,v1,,,,99,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,100,v2,,,,100,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,101,v3,,,,101,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Attribute,102,v4,,,,102,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,98,Class2,No
Class,103,Class,,,,104,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LARGE_1,,,No
Attribute,105,v1,,,,105,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,106,v3,,,,106,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,107,v4,,,,107,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Attribute,108,v5,,,,108,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,LARGE_1,104,Class,No
Association,109,,,,,110,,Unspecified,No,No,,,,,,,,,,,No,,,,,61,,Unspecified,True,None,81,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,112,,,,,113,,Unspecified,No,No,,,,,,,,,,,No,,,,,81,,Unspecified,True,None,103,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,114,,,,,115,,Unspecified,No,No,,,,,,,,,,,No,,,,,103,,Unspecified,True,None,35,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,116,,,,,117,,Unspecified,No,No,,,,,,,,,,,No,,,,,35,,Unspecified,True,None,41,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Generalization,118,,,,,119,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,66,No,2,LARGE_1,120,Generalization,No
Generalization,121,,,,,122,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,97,No,2,LARGE_1,120,Generalization,No
Generalization,123,,,,,124,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,26,No,2,LARGE_1,120,Generalization,No
Association,125,,,,,126,,Unspecified,No,No,,,,,,,,,,,No,,,,,76,,Unspecified,True,None,86,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,127,,,,,128,,Unspecified,No,No,,,,,,,,,,,No,,,,,76,,Unspecified,True,None,50,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,129,,,,,130,,Unspecified,No,No,,,,,,,,,,,No,,,,,50,,Unspecified,True,None,55,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,131,,,,,132,,Unspecified,No,No,,,,,,,,,,,No,,,,,55,,Unspecified,True,None,20,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Generalization,133,,,,,134,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,93,No,2,LARGE_1,120,Generalization,No
Generalization,135,,,,,136,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,71,No,2,LARGE_1,120,Generalization,No
Generalization,137,,,,,138,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,3,No,2,LARGE_1,120,Generalization,No
Association,139,,,,,140,,Unspecified,No,No,,,,,,,,,,,No,,,,,86,,Unspecified,True,None,71,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,141,,,,,142,,Unspecified,No,No,,,,,,,,,,,No,,,,,45,,Unspecified,True,None,3,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Association,143,,,,,144,,Unspecified,No,No,,,,,,,,,,,No,,,,,3,,Unspecified,True,None,31,,Unspecified,True,None,,,,,,2,LARGE_1,111,Association,No
Generalization,145,,,,,146,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,No,2,LARGE_1,120,Generalization,No
Generalization,147,,,,,148,,Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,No,2,LARGE_1,120,Generalization,No
