,ID,Name,Type,Description,Parent Model,Model ID,Stereotypes,Visibility,Abstract,Leaf,Root,Active,Business model,Transit From,Transit To,Initial value,Multiplicity,Type Modifier,Scope,Aggregation,Derived,Visible,Setter,Getter,Unique,Template Info,General,Specific,Substitutable,From,From Role,From Multiplicity,From Navigable,From Aggregation Kind,To,To Role,To Multiplicity,To Navigable,To Aggregation Kind,ORM Collection Type,Diagram ID,Diagram Name,Parent ID,Parent Name,Delete ?
Attribute,28,var3,,,,28,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,25,Class2,No
Attribute,29,v4,,,,29,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,25,Class2,No
Class,30,Class1,,,,31,,public,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SMALL_1.1,,,No
Attribute,32,var1,,,,32,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,31,Class1,No
Attribute,33,var2,,,,33,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,31,Class1,No
Attribute,34,v3,,,,34,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,31,Class1,No
Attribute,35,v4,,,,35,,private,No,,,,,,,,Unspecified,,instance,None,No,Yes,No,No,Yes,,,,,,,,,,,,,,,,2,SMALL_1.1,31,Class1,No
Generalization,36,,,,,37,,Unspecified,,,,,,,,,,,,,,,,,,,15,24,No,,,,,,,,,,,,2,SMALL_1.1,38,Generalization,No
Association,39,,,,,40,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,10,,Unspecified,True,None,24,,Unspecified,True,None,,2,SMALL_1.1,41,Association,No
Association,42,,,,,43,,Unspecified,No,No,,,,,,,,,,,No,,,,,,,,,24,,Unspecified,True,None,3,,Unspecified,True,None,,2,SMALL_1.1,41,Association,No
Generalization,44,,,,,45,,Unspecified,,,,,,,,,,,,,,,,,,,15,30,No,,,,,,,,,,,,2,SMALL_1.1,38,Generalization,No
